,date,day,domain,month,source_id,source_name,title,urlToImage,year
616,2020-10-26,26.0,thehill.com,10.0,the-hill,The Hill,Trump rips Biden in scramble to win Pennsylvania,https://thehill.com/sites/default/files/trumpdonald2_10262020getty.jpg,2020.0
617,2020-10-27,27.0,thehill.com,10.0,the-hill,The Hill,GOP Senate confirms Trump Supreme Court pick to succeed Ginsburg,https://thehill.com/sites/default/files/barrettamyconey_102120pool_lead.jpg,2020.0
618,2020-10-26,26.0,thehill.com,10.0,the-hill,The Hill,'60 Minutes' draws whooping 17 million viewers,https://thehill.com/sites/default/files/trumpdonald_102420getty.jpg,2020.0
619,2020-10-22,22.0,thehill.com,10.0,the-hill,The Hill,Schumer says briefing suggested Iran activity wasn't meant to hurt Trump,https://thehill.com/sites/default/files/schumercharles_102020gn5_lead.jpg,2020.0
620,2020-10-26,26.0,thehill.com,10.0,the-hill,The Hill,Murkowski predicts Barrett won't overturn Roe v. Wade,https://thehill.com/sites/default/files/murkowskilisa_091720bc_lead.jpg,2020.0
621,2020-10-24,24.0,thehill.com,10.0,the-hill,The Hill,"Trump casts early ballot in Florida, heads to three crucial swing states",https://thehill.com/sites/default/files/trumpdonald_getty10242020.jpg,2020.0
622,2020-10-23,23.0,thehill.com,10.0,the-hill,The Hill,"Trump strikes different tone as debate opens, then grows more combative",https://thehill.com/sites/default/files/trumpdonald3_10222020getty.jpg,2020.0
623,2020-10-25,25.0,thehill.com,10.0,the-hill,The Hill,Video shows NYPD officers using patrol vehicle speakers to share 'Trump 2020' message,https://thehill.com/sites/default/files/nypd.jpg,2020.0
624,2020-10-25,25.0,thehill.com,10.0,the-hill,The Hill,Meadows: 'We're not going to control the pandemic',https://thehill.com/sites/default/files/meadowsmark_102120upi4_lead.jpg,2020.0
625,2020-10-25,25.0,thehill.com,10.0,the-hill,The Hill,"Arkansas governor: Trump, all leaders need to 'be truthful and realistic'",https://thehill.com/sites/default/files/govasahutchinson_getty.jpg,2020.0
626,2020-10-26,26.0,thehill.com,10.0,the-hill,The Hill,"Poll shows deadlocked races for president, Senate seat in Georgia",https://thehill.com/sites/default/files/trumpdonald_102320getty_memo.jpg,2020.0
627,2020-10-27,27.0,thehill.com,10.0,the-hill,The Hill,Trump's pitch to women on coronavirus recovery: 'We're getting your husbands back to work',https://thehill.com/sites/default/files/trumpdonald_newhampshire_102520getty.jpg,2020.0
628,2020-10-27,27.0,thehill.com,10.0,the-hill,The Hill,Trump blasts Obama speech for Biden as 'fake' after Obama hits Trump's tax payments,https://thehill.com/sites/default/files/obamabarack_102120youtube.png,2020.0
629,2020-10-27,27.0,thehill.com,10.0,the-hill,The Hill,NBC moves Texas to 'tossup' in presidential race,https://thehill.com/sites/default/files/trumpbiden.jpg,2020.0
630,2020-10-28,28.0,thehill.com,10.0,the-hill,The Hill,Top Democrat strikes bullish tone: 'Numbers are moving in our direction',https://thehill.com/sites/default/files/bidenjoe_101820getty.jpg,2020.0
631,2020-10-27,27.0,thehill.com,10.0,the-hill,The Hill,"Maine orchard that hosted Trump event says it's concerned over lack of masks, social distancing",https://thehill.com/sites/default/files/trumpdonald.pumpkin.1025.jpg,2020.0
632,2020-10-28,28.0,thehill.com,10.0,the-hill,The Hill,CNN host presses Trump spokesman: 'Do you think the pandemic has ended?',https://thehill.com/sites/default/files/coronavirus_testing_wisconsin_101920getty2_lead.jpg,2020.0
633,2020-10-28,28.0,thehill.com,10.0,the-hill,The Hill,Trump calls on CNN to fire Miles Taylor after he reveals himself as 'Anonymous',https://thehill.com/sites/default/files/taylormiles_030519gn_lead.jpg,2020.0
634,2020-10-29,29.0,thehill.com,10.0,the-hill,The Hill,Who is 'Anonymous' author Miles Taylor?,https://thehill.com/sites/default/files/taylormiles_030519gn_lead.jpg,2020.0
635,2020-10-29,29.0,thehill.com,10.0,the-hill,The Hill,"Biden, Cunningham hold narrow leads in North Carolina: poll",https://thehill.com/sites/default/files/bidenjoe_102720getty.jpg,2020.0
636,2020-10-22,22.0,thehill.com,10.0,the-hill,The Hill,Obama to campaign for Biden in Florida,https://thehill.com/sites/default/files/obamabarack3_102120getty.jpg,2020.0
637,2020-10-22,22.0,thehill.com,10.0,the-hill,The Hill,Biden tests negative for COVID-19 ahead of final debate with Trump,https://thehill.com/sites/default/files/presidentialdebate_102220getty.jpg,2020.0
638,2020-10-22,22.0,thehill.com,10.0,the-hill,The Hill,"Trump, Biden deliver competing pre-debate messages to Hispanics on Telemundo",https://thehill.com/sites/default/files/mreportbidentrumpsplit.jpg,2020.0
639,2020-10-23,23.0,thehill.com,10.0,the-hill,The Hill,"Trump hasn't asked Barr to open investigation into Bidens, McEnany says",https://thehill.com/sites/default/files/trumpbarr.jpg,2020.0
640,2020-10-28,28.0,highline.huffingtonpost.com,10.0,the-huffington-post,The Huffington Post,Data Disappeared,https://highline.huffingtonpost.com/article/disappearing-data/assets/images/share/facebook-share-hero.jpg,2020.0
641,2020-10-23,23.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,NOONAN: It's Not Quite Over...,https://images.wsj.net/im-248815/social,2020.0
642,2020-10-27,27.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,Campaign Tones Down Immigration Messages That Dominated 2016...,https://images.wsj.net/im-249967/social,2020.0
643,2020-10-27,27.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,"Supporters Are Steadfast -- but His Personality, Pandemic Wear...",https://images.wsj.net/im-250155/social,2020.0
644,2020-10-22,22.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,Biden Prepares for Potentially Bumpy Transition...,https://images.wsj.net/im-247619/social,2020.0
645,2020-10-28,28.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,Plays Defense as Biden Looks to Expand Electoral Map...,https://images.wsj.net/im-249830/social,2020.0
646,2020-10-23,23.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,CALMER,https://images.wsj.net/im-248760/social,2020.0
647,2020-10-25,25.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,Push to Cast Early Shows No Sign of Slowing...,https://images.wsj.net/im-249219/social,2020.0
648,2020-10-28,28.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,Tariffs Didn't Fuel Revival for American Steel...,https://images.wsj.net/im-250691/social,2020.0
649,2020-10-23,23.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,Tight Iowa Race Takes Center Stage in Fight for Senate Control...,https://images.wsj.net/im-248319/social,2020.0
650,2020-10-26,26.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,Pandemic Fatigue Spreading...,https://images.wsj.net/im-249192/social,2020.0
651,2020-10-23,23.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,Administration Races to Meet Border-Wall Goal...,https://images.wsj.net/im-248673/social,2020.0
652,2020-10-23,23.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,CNN Zucker Faces What Might Be His Last Lap...,https://images.wsj.net/im-248611/social,2020.0
653,2020-10-26,26.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,"Police Struggle to Protect Voters, Avoid Intimidation at Polls...",https://images.wsj.net/im-249217/social,2020.0
654,2020-10-29,29.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,States Prepare for Possible Violence...,https://images.wsj.net/im-245688?size=1.5,2020.0
655,2020-10-22,22.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,Offers Few Answers on Epstein...,https://images.wsj.net/im-248340/social,2020.0
656,2020-10-27,27.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,Judge Bars DOJ From Representing Trump in Defamation Suit - The Wall Street Journal,https://images.wsj.net/im-250257/social,2020.0
657,2020-10-28,28.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,California Republicans’ House Opportunity - The Wall Street Journal,https://images.wsj.net/im-250724/social,2020.0
658,2020-10-25,25.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,The Press of Conformity - The Wall Street Journal,https://images.wsj.net/im-249496/social,2020.0
659,2020-10-26,26.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,China to Sanction U.S. Weapons Makers Over Taiwan Sales - The Wall Street Journal,https://images.wsj.net/im-249571/social,2020.0
660,2020-10-25,25.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,"U.S., India Expected to Sign Military Pact as China Prompts Closer Ties - The Wall Street Journal",https://images.wsj.net/im-249358/social,2020.0
661,2020-10-25,25.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,Pope Francis Names Wilton Gregory as First Black American Cardinal - The Wall Street Journal,https://images.wsj.net/im-249439/social,2020.0
662,2020-10-25,25.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,"Business on Biden: Not So Bad, Given the Alternatives - The Wall Street Journal",https://images.wsj.net/im-246868/social,2020.0
663,2020-10-24,24.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,New York Police Department Tells Businesses to Prepare for Election Protests - The Wall Street Journal,https://images.wsj.net/im-248541/social,2020.0
664,2020-10-25,25.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,Samsung Heir Takes Reins of Tech Giant Stuck in His Father’s Past - The Wall Street Journal,https://images.wsj.net/im-249443/social,2020.0
665,2020-10-22,22.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,The U.S. vs. China: The High Cost of the Technology Cold War - Wall Street Journal,https://images.wsj.net/im-248381/social,2020.0
666,2020-10-25,25.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,Armenia and Azerbaijan Agree to Cease-Fire After Talks in Washington - The Wall Street Journal,https://images.wsj.net/im-249501/social,2020.0
667,2020-10-22,22.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,Democrats to Boycott Committee Vote on Amy Coney Barrett - The Wall Street Journal,https://images.wsj.net/im-248158/social,2020.0
668,2020-10-22,22.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,"Now Corruption Story Is About Joe, Not Hunter - The Wall Street Journal",https://images.wsj.net/im-248366/social,2020.0
669,2020-10-25,25.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,Islamism Converges With Cancel Culture - The Wall Street Journal,https://images.wsj.net/im-249423/social,2020.0
670,2020-10-25,25.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,WSJ: China Trade War Didn't Boost U.S. Manufacturing Might...,https://images.wsj.net/im-248806/social,2020.0
671,2020-10-29,29.0,blogs.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,"WSJ Wealth Adviser Briefing: Trump Election Doubts, Cheese Maker Woes, A Covid Thanksgiving",https://s.wsj.net/blogs/img/WSJ_Logo_BlackBackground_1200x630social,2020.0
672,2020-10-26,26.0,blogs.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,"WSJ Wealth Adviser Briefing: Value Investor Calls It Quits, Tax Evaders, Old iPhones",https://s.wsj.net/blogs/img/WSJ_Logo_BlackBackground_1200x630social,2020.0
673,2020-10-24,24.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,I Should Have Worn a Mask - WSJ,https://images.wsj.net/im-247887/social,2020.0
674,2020-10-28,28.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,Lawmakers Urge Next Administration to Focus on Cybersecurity - Wall Street Journal,https://images.wsj.net/im-250688/social,2020.0
675,2020-10-28,28.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,"Cyber Daily: Trump vs. Biden on Key Security, Privacy Issues | Fraud-Detection Startup NS8 Heads to Bankruptcy Court - Wall Street Journal",https://s.wsj.net/img/meta/wsj-social-share.png,2020.0
676,2020-10-22,22.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,Cyber Daily: Security Experts Alarmed Over 'Broken' Cyber Product Market | Voters Report Threatening Email Campaign - The Wall Street Journal,https://s.wsj.net/img/meta/wsj-social-share.png,2020.0
677,2020-10-23,23.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,Hunter Biden's Ex-Business Partner Alleges Father Knew About Venture,https://images.wsj.net/im-242270/social,2020.0
678,2020-10-28,28.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,"Gerard Baker: If Biden, Dems win, will America's free press become an instrument of state propaganda?",https://static.foxnews.com/foxnews.com/content/uploads/2020/10/mayor-kate-gallego.jpg,2020.0
679,2020-10-23,23.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,"Biden, Trump Spar Over Foreign Business Ties and Tax Returns",http://m.wsj.net/video/20201023/102220sot2prezdebate1/102220sot2prezdebate1_1280x720.jpg,2020.0
680,2020-10-28,28.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,WSJ Opinion: Vote for Joe Biden? Seriously?,http://m.wsj.net/video/20201028/102820opvidwonderland/102820opvidwonderland_1280x720.jpg,2020.0
681,2020-10-22,22.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,‘You’ve Got to Have a Plan’: Obama and Trump Clash at Dueling Rallies,http://m.wsj.net/video/20201022/102220obamatrump0/102220obamatrump0_1280x720.jpg,2020.0
682,2020-10-23,23.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,"On the Mexico Border, Trump Administration Rushes to Build New Wall",http://m.wsj.net/video/20201022/102220borderwallv5/102220borderwallv5_1280x720.jpg,2020.0
683,2020-10-23,23.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,WSJ Opinion: Trump to Biden: 'I Ran Because of You',http://m.wsj.net/video/20201023/102320opviddebate/102320opviddebate_1280x720.jpg,2020.0
684,2020-10-23,23.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,"Biden, in Final Debate, Says ‘I Would Transition From the Oil Industry'",http://m.wsj.net/video/20201023/102320.prez.debate.oil1/102320.prez.debate.oil1_1280x720.jpg,2020.0
685,2020-10-23,23.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,"‘A Dark Winter’: Biden, Trump Offer Different Visions for Nation at Debate",http://m.wsj.net/video/20201023/102320seib.prezdebate0/102320seib.prezdebate0_1280x720.jpg,2020.0
686,2020-10-25,25.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,WSJ Opinion: Trump and Biden Go Head to Head in Nashville,http://m.wsj.net/video/20201025/102520jerdebate/102520jerdebate_1280x720.jpg,2020.0
687,2020-10-23,23.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,"Trump and Biden Face Off Over Covid, Vaccines in Final Debate",http://m.wsj.net/video/20201022/102220debatenight.covid/102220debatenight.covid_1280x720.jpg,2020.0
688,2020-10-28,28.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,WSJ/NBC Survey Shows No Swing to Trump Among Wavering Voters,http://m.wsj.net/video/20201027/102720seibrecontact/102720seibrecontact_1280x720.jpg,2020.0
689,2020-10-26,26.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,WSJ Opinion: Why Is the Media Protecting Joe Biden?,http://m.wsj.net/video/20201026/102620opvidmainstreet/102620opvidmainstreet_1280x720.jpg,2020.0
690,2020-10-23,23.0,www.wsj.com,10.0,the-wall-street-journal,The Wall Street Journal,Expensify CEO Urges Customers to Vote Against Trump,https://images.wsj.net/im-249345/social,2020.0
691,2020-10-23,23.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,"A Wall Street Journal columnist said Joe Biden was part of Hunter’s business deal. Hours later, its news reporters said the opposite. - The Washington Post",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/RVJZRVQVKMI6XISYMFFM6K4QNU.jpg&w=1440,2020.0
692,2020-10-28,28.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,"Maryland man arrested for trying to vote without a mask has sued, saying rights were violated - The Washington Post",https://www.washingtonpost.com/resizer/rWQdq05jTlbme51t5VziJFnxzLo=/1484x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/YCL5V4AXV4I6XC62QFGKK3QTRM.jpg,2020.0
693,2020-10-25,25.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,TRUMP: SENATE SLIPPING AWAY,https://www.chron.com/img/pages/article/opengraph_default.jpg,2020.0
694,2020-10-22,22.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,"TRUMP WEIGHS FIRING FBI DIRECTOR, BARR",https://www.chron.com/img/pages/article/opengraph_default.jpg,2020.0
695,2020-10-22,22.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,44 BULLHORNS 45...,https://s.hdnux.com/photos/01/14/66/07/20144631/3/rawImage.jpg,2020.0
696,2020-10-22,22.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,"First debate was horror, second was scrapped - now it's up to Kristen Welker...",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/5Q7VB3AOL4I6XNAERUPGOXWHAE.jpg&w=1440,2020.0
697,2020-10-26,26.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,"In Gettysburg, MAGA clash with BLM as election nears...",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/O5B7L5QVI4I6XISYMFFM6K4QNU.jpg&w=1440,2020.0
698,2020-10-27,27.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,Republicans could suffer from Chinese company's failure to buy Montana beef...,https://www.chron.com/img/pages/article/opengraph_default.jpg,2020.0
699,2020-10-29,29.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,PRESIDENT PONDERS DEFEAT,https://www.chron.com/img/pages/article/opengraph_default.jpg,2020.0
700,2020-10-24,24.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,Could he contest even a landslide?,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/BB1alj5n.img?h=630&w=1200&m=6&q=60&o=t&l=f&f=jpg&x=1855&y=1057,2020.0
701,2020-10-27,27.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,"'Stop doing that, or this interview will end': How the smackdown took over cable news in 2020...",https://www.thehour.com/img/pages/article/opengraph_default.jpg,2020.0
702,2020-10-27,27.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,Sun Belt grows bluer and more competitive...,https://s.hdnux.com/photos/01/14/74/11/20169290/3/rawImage.jpg,2020.0
703,2020-10-25,25.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,Biden rises in popularity despite doubt and attacks...,https://s.hdnux.com/photos/01/14/71/67/20159953/3/rawImage.jpg,2020.0
704,2020-10-27,27.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,ANGRY DEMS CAN'T STOP,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/BB1apXaq.img?h=630&w=1200&m=6&q=60&o=t&l=f&f=jpg&x=1764&y=583,2020.0
705,2020-10-26,26.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,"Man steals bulldozer, knocks down fence -- to destroy Biden signs...",https://www.chron.com/img/pages/article/opengraph_default.jpg,2020.0
706,2020-10-24,24.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,Police brace for riots...,https://www.thehour.com/img/pages/article/opengraph_default.jpg,2020.0
707,2020-10-28,28.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,Hundreds of Trump supporters stuck in the cold for hours when buses can’t reach Omaha rally - The Washington Post,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/WLXHAOQY2YI6XC62QFGKK3QTRM.jpg&w=1440,2020.0
708,2020-10-26,26.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,Seven arrested after fights erupt between pro-Trump caravan and protesters in Manhattan - The Washington Post,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/JPJNORQXD4I6XC62QFGKK3QTRM.jpg&w=1440,2020.0
709,2020-10-28,28.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,"FBI Agents Association calls on Trump, Biden to retain Wray as bureau’s director - The Washington Post",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/237IZ5QZHQI6XLXMXE54YKNADM.jpg&w=1440,2020.0
710,2020-10-25,25.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,The Trump White House surrenders to covid-19 - The Washington Post,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/YIHY5VWN6UI6VGNQQQTOE3JAHM.jpg&w=1440,2020.0
711,2020-10-26,26.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,Seeking power in Jesus’ name: Trump sparks a rise of ‘Patriot Churches’ - The Washington Post,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/WKZNFIAS3QI6XISYMFFM6K4QNU.jpg&w=1440,2020.0
712,2020-10-29,29.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,What happens to Fox News if Trump loses? Rupert Murdoch is prepared. - The Washington Post,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/KCKKQMQYO4I6XC62QFGKK3QTRM.jpg&w=1440,2020.0
713,2020-10-28,28.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,The New York Times called ‘Anonymous’ op-ed author Miles Taylor a Trump ‘senior official.’ Was that accurate? - The Washington Post,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/C3W5HYQZOEI6XLXMXE54YKNADM.jpg&w=1440,2020.0
714,2020-10-27,27.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,"‘Stop doing that, or this interview will end’: How the smackdown took over cable news in 2020 - The Washington Post",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/OH5JTIQX7AI6XC62QFGKK3QTRM.jpg&w=1440,2020.0
715,2020-10-24,24.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,Ethiopia blasts Trump remark that Egypt will ‘blow up’ dam - The Washington Post,https://www.washingtonpost.com/resizer/2CjPNwqvXHPS_2RpuRTKY-p3eVo=/1484x0/www.washingtonpost.com/pb/resources/img/twp-social-share.png,2020.0
716,2020-10-23,23.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,‘Kids in cages’: It’s true that Obama built the cages at the border. But Trump’s ‘zero tolerance’ immigration policy had no precedent. - The Washington Post,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/UELBRTWJCEI6TJHTYCA2CJW6OA.jpg&w=1440,2020.0
717,2020-10-26,26.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,"Citing a history of voter suppression, Black Marylanders turn out to vote in person - The Washington Post",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/7FMEL3QXQQI6XC62QFGKK3QTRM.jpg&w=1440,2020.0
718,2020-10-23,23.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,Trump family friend Ken Kurson charged in New York stalking case - The Washington Post,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/A7WNRVAVNMI6XISYMFFM6K4QNU.jpg&w=1440,2020.0
719,2020-10-22,22.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,DNI Ratcliffe said Iran aimed to hurt Trump with faked Proud Boy emails. Democrats are skeptical. - Washington Post,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://d1i4t8bqe7zgj6.cloudfront.net/10-21-2020/t_7fae6d9e55b241368af4a424616a7ad5_name_2020_10_21_ratcliff_scaled.jpg&w=1440,2020.0
720,2020-10-26,26.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,"Virginia early voters favor Biden, Post-Schar poll finds - The Washington Post",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/UHQOCTAUTYI6XISYMFFM6K4QNU.jpg&w=1440,2020.0
721,2020-10-28,28.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,Stock market slide muddles Trump’s economic message days before 2020 election - Washington Post,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/X2TS3JAXVII6XC62QFGKK3QTRM.jpg&w=1440,2020.0
722,2020-10-29,29.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,"Trump's immigration policy on DACA, travel ban and family separations will be hard to fix - The Washington Post",https://www.washingtonpost.com/resizer/1ObOG-pugDcclY3x1h8g48K12ck=/1484x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/KAFHV5S52VADVKZUQY6SWWRLUM.jpg,2020.0
723,2020-10-23,23.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,Russia remains more potent threat of election interference despite administration focus on Iran - The Washington Post,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/P6NOTXQUYEI6XLLPG3ET43UU7M.jpg&w=1440,2020.0
724,2020-10-23,23.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,"A Colorado landlord allegedly threatened to double rents if Biden is elected: ‘If Trump wins, we all win’ - The Washington Post",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://d1i4t8bqe7zgj6.cloudfront.net/10-16-2020/t_53ae36862c9c471f87b3eeb04616f7dd_name_9ad66fb8_0ccc_11eb_b404_8d1e675ec701_scaled.jpg&w=1440,2020.0
725,2020-10-28,28.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,Some Americans refuse to wear masks even as their hometowns become covid-19 hot spots - The Washington Post,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/L6QFQWQYTUI6XAW3MCYVZB2BAU.jpg&w=1440,2020.0
726,2020-10-28,28.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,"Tech hearing live updates: Facebook, Google, Twitter CEOs prepare to clash with Congress in pre-election showdown - The Washington Post",https://www.washingtonpost.com/wp-apps/imrs.php?src=https://d1i4t8bqe7zgj6.cloudfront.net/10-28-2020/t_bd1577218bee4d3f8b36f2934052963b_name_1___1920x1080___30p_00_01_19_12_Still015.jpg&w=1440,2020.0
727,2020-10-27,27.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,Amy Coney Barrett took her bows and promised to be independent. The president reveled in the applause. - Washington Post,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/JSYPYVHKCFDGTHCR3CGVJE5OEQ.jpg&w=1440,2020.0
728,2020-10-22,22.0,www.washingtonpost.com,10.0,the-washington-post,The Washington Post,The gamer vote: Democrats lean into video games to aid Biden campaign - The Washington Post,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/UAX6X4F6TFE4NG5YP2VRDVVMCE.jpg&w=1440,2020.0
